filename,gender,race,is_generated
00682_941121_fa_converted_final.png,1,0,False
00683_941121_fa_converted_final.png,0,0,False
00684_941121_fa_converted_final.png,0,0,False
00685_941121_fa_converted_final.png,0,0,False
00686_941121_fa_converted_final.png,0,4,False
00687_941121_fa_converted_final.png,1,2,False
00688_941121_fa_converted_final.png,0,2,False
00689_941121_fa_converted_final.png,1,2,False
00690_941121_fa_converted_final.png,0,2,False
00691_941121_fa_converted_final.png,0,0,False
00692_941121_fa_converted_final.png,0,1,False
00694_941121_fa_converted_final.png,1,0,False
00695_941121_fa_converted_final.png,0,0,False
00697_941121_fa_converted_final.png,0,0,False
00698_941121_fa_converted_final.png,0,2,False
00700_941121_fa_converted_final.png,1,0,False
00701_941201_fa_converted_final.png,0,0,False
00703_941205_fa_converted_final.png,1,0,False
00704_941201_fa_converted_final.png,1,0,False
00705_941205_fa_converted_final.png,1,1,False
00706_941201_fa_converted_final.png,0,0,False
00707_941205_fa_converted_final.png,0,0,False
00708_941201_fa_converted_final.png,0,0,False
00709_941201_fa_converted_final.png,1,1,False
00710_960620_fa_converted_final.png,0,2,False
00711_960530_fa_converted_final.png,0,0,False
00712_941201_fa_converted_final.png,0,2,False
00713_960627_fa_converted_final.png,0,0,False
00714_960620_fa_converted_final.png,0,0,False
00715_941205_fa_converted_final.png,0,3,False
00716_941201_fa_converted_final.png,0,1,False
00717_941205_fa_converted_final.png,1,0,False
00718_941201_fa_converted_final.png,0,0,False
00719_960620_fa_converted_final.png,1,0,False
00720_941205_fa_converted_final.png,1,1,False
00721_941201_fa_converted_final.png,0,0,False
00722_941201_fa_converted_final.png,0,0,False
00723_941201_fa_converted_final.png,1,0,False
00724_960620_fa_converted_final.png,0,2,False
00725_941205_fa_converted_final.png,1,0,False
00726_941201_fa_converted_final.png,0,2,False
00727_941205_fa_converted_final.png,1,0,False
00728_941201_fa_converted_final.png,1,0,False
00729_941205_fa_converted_final.png,0,0,False
00730_960620_fa_converted_final.png,1,0,False
00731_941201_fa_converted_final.png,1,0,False
00732_941205_fa_converted_final.png,0,2,False
00733_941201_fa_converted_final.png,0,4,False
00734_941201_fa_converted_final.png,0,2,False
00735_941201_fa_converted_final.png,0,0,False
00736_941201_fa_converted_final.png,0,0,False
00737_960530_fa_converted_final.png,0,2,False
00738_941201_fa_converted_final.png,0,0,False
00739_941205_fa_converted_final.png,0,4,False
